VELOCITY (st, cv, dv, e, t, b): 0, 0.000000, 0.000000, 0.000000, 0.000000, 100.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.345193, 2.000000, -0.345193, 11.576000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.317042, 2.110935, -0.206108, 9.963191, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.249913, 2.110935, -0.138978, 12.969411, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.202273, 2.110935, -0.091338, 14.445249, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.065849, 2.110935, 0.045086, 15.922228, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.044194, 2.102273, 0.058079, 18.602401, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.111323, 2.102273, -0.009051, 19.240525, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.143805, 2.102273, -0.041533, 17.723253, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.364682, 2.011323, -0.353359, 15.551667, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.529257, 2.011323, -0.517934, 9.319727, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.613710, 2.043805, -0.569905, 5.542080, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.659185, 2.043805, -0.615379, 4.339925, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.509768, 2.429257, -0.080511, 6.760072, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.436142, 2.559185, 0.123042, 17.319588, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.347359, 2.559185, 0.211826, 21.998535, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.284560, 2.559185, 0.274625, 23.957644, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.340862, 2.336142, -0.004720, 23.492129, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.511934, 2.336142, -0.175791, 17.991485, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.641861, 2.336142, -0.305719, 14.367093, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.737141, 2.411934, -0.325208, 10.807950, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.778285, 2.411934, -0.366352, 10.166030, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.706825, 2.541861, -0.164964, 9.449924, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.670012, 2.541861, -0.128151, 14.242462, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.639696, 2.678285, 0.038589, 14.339859, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.637530, 2.606825, -0.030705, 16.512624, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.611545, 2.606825, -0.004720, 15.242172, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.667847, 2.606825, -0.061022, 16.031933, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.873565, 2.539696, -0.333870, 16.544601, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.977507, 2.511545, -0.465963, 11.741553, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.990500, 2.511545, -0.478955, 9.040714, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.945026, 2.511545, -0.433481, 8.405795, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.923371, 2.773565, -0.149806, 8.079164, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.923371, 2.773565, -0.149806, 12.321003, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.984004, 2.890500, -0.093504, 12.376905, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.990500, 2.823371, -0.167129, 13.935358, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.992666, 2.823371, -0.169295, 11.854059, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.012155, 2.890500, -0.121655, 12.056157, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.057630, 2.890500, -0.167129, 12.918534, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.096608, 2.892666, -0.203942, 11.925452, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.148579, 2.912155, -0.236424, 11.121084, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.243859, 2.912155, -0.331704, 10.024596, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.230866, 3.048579, -0.182287, 8.170344, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.211377, 3.048579, -0.162798, 11.543430, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.172399, 3.143859, -0.028540, 11.015125, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.120428, 3.143859, 0.023431, 13.240685, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.109601, 3.072399, -0.037202, 14.201366, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.107435, 3.072399, -0.035036, 12.676729, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.148579, 3.072399, -0.076180, 12.923487, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.302326, 3.020428, -0.281899, 11.165245, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.399772, 3.048579, -0.351193, 7.096586, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.404103, 3.048579, -0.355524, 5.420473, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.378118, 3.048579, -0.329539, 5.027749, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.319650, 3.299772, -0.019878, 7.162203, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.200550, 3.278118, 0.077568, 13.255280, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.181061, 3.278118, 0.097057, 15.588532, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.200550, 3.278118, 0.077568, 16.192565, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.282837, 3.100550, -0.182287, 14.563705, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.406269, 3.100550, -0.305719, 9.461655, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.475563, 3.081061, -0.394503, 6.789074, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.505880, 3.182837, -0.323042, 3.680708, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.466901, 3.306269, -0.160633, 5.578949, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.434420, 3.306269, -0.128151, 8.727628, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.369456, 3.405880, 0.036424, 8.746770, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.365125, 3.366901, 0.001777, 13.040209, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.380283, 3.334420, -0.045864, 12.260205, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.451743, 3.265125, -0.186618, 11.224627, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.544858, 3.280283, -0.264575, 8.132064, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.618484, 3.351743, -0.266740, 5.924048, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.674786, 3.351743, -0.323042, 5.450180, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.674786, 3.351743, -0.323042, 4.259817, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.614153, 3.518484, -0.095669, 3.147437, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.547023, 3.518484, -0.028540, 8.461551, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.440916, 3.574786, 0.133870, 10.311041, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.427923, 3.447023, 0.019100, 13.201659, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.484225, 3.447023, -0.037202, 10.731439, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.581671, 3.447023, -0.134647, 9.932366, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.592498, 3.481671, -0.110827, 8.626406, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.549189, 3.481671, -0.067518, 9.096970, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.573009, 3.492498, -0.080511, 10.149199, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.607656, 3.492498, -0.115158, 10.002244, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.685613, 3.449189, -0.236424, 8.806054, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.757073, 3.449189, -0.307884, 6.434687, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.718095, 3.507656, -0.210438, 3.880534, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.683447, 3.507656, -0.175791, 6.307093, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.709433, 3.583447, -0.125986, 7.043128, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.672620, 3.583447, -0.089173, 8.008871, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.661793, 3.583447, -0.078345, 8.862590, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.685613, 3.583447, -0.102165, 9.216685, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.752742, 3.561793, -0.190949, 8.357999, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.761404, 3.561793, -0.199611, 6.621453, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.811210, 3.561793, -0.249417, 6.543656, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.841526, 3.652742, -0.188784, 4.654257, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.830699, 3.652742, -0.177957, 5.520558, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.804713, 3.661404, -0.143309, 5.712850, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.746246, 3.661404, -0.084842, 6.279421, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.726757, 3.661404, -0.065353, 7.628172, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.744080, 3.646246, -0.097835, 7.723888, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.761404, 3.646246, -0.115158, 7.059954, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.796051, 3.626757, -0.169295, 6.808111, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.858850, 3.626757, -0.232093, 5.752744, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.865346, 3.644080, -0.221266, 4.846028, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.837195, 3.758850, -0.078345, 5.099415, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.798217, 3.758850, -0.039367, 8.455385, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.776562, 3.758850, -0.017713, 9.315595, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.767900, 3.698217, -0.069684, 9.364359, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.796051, 3.676562, -0.119489, 8.295793, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.854519, 3.676562, -0.177957, 7.290742, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.902159, 3.676562, -0.225597, 5.999187, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.912986, 3.667900, -0.245086, 5.121369, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.941137, 3.802159, -0.138978, 4.734303, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.897828, 3.802159, -0.095669, 7.127904, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.867512, 3.802159, -0.065353, 8.047304, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.835030, 3.812986, -0.022043, 8.709915, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.843691, 3.812986, -0.030705, 9.495657, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.832864, 3.767512, -0.065353, 9.368690, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.861015, 3.767512, -0.093504, 8.595586, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.984446, 3.735030, -0.249417, 7.211335, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.012597, 3.735030, -0.277568, 4.093873, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.012597, 3.761015, -0.251582, 3.227210, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.997439, 3.884446, -0.112993, 3.141180, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.887001, 3.884446, -0.002554, 5.774617, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.884835, 3.884446, -0.000389, 7.839880, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.899993, 3.787001, -0.112993, 8.268593, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.928144, 3.787001, -0.141144, 5.329062, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.932475, 3.787001, -0.145475, 4.852647, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.934641, 3.787001, -0.147640, 4.729371, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.930310, 3.828144, -0.102165, 4.323425, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.938972, 3.828144, -0.110827, 5.473771, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.019094, 3.830310, -0.188784, 4.882742, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.073230, 3.919094, -0.154136, 3.393360, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.105712, 3.919094, -0.186618, 4.275856, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.068899, 3.919094, -0.149806, 3.039516, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.993108, 3.968899, -0.024209, 4.287179, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.973619, 3.968899, -0.004720, 6.749793, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.971454, 3.893108, -0.078345, 7.593121, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.969288, 3.893108, -0.076180, 5.737728, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.990943, 3.869288, -0.121655, 5.508617, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.990943, 3.869288, -0.121655, 4.629182, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.008266, 3.869288, -0.138978, 4.658658, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.153352, 3.890943, -0.262409, 5.092592, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.144690, 3.908266, -0.236424, 3.394853, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.097050, 3.908266, -0.188784, 3.875860, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.980115, 3.908266, -0.071849, 4.476355, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.969288, 4.044690, 0.075402, 6.684340, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.973619, 3.880115, -0.093504, 8.041471, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.008266, 3.880115, -0.128151, 4.792841, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.029921, 3.880115, -0.149806, 4.023791, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.058072, 3.873619, -0.184453, 3.645700, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.114374, 3.929921, -0.184453, 3.081962, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.060237, 3.929921, -0.130316, 3.041087, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.051576, 3.929921, -0.121655, 4.293405, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.040748, 4.014374, -0.026374, 4.037095, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.954130, 3.951576, -0.002554, 5.514436, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.999605, 3.951576, -0.048029, 5.888650, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.051576, 3.951576, -0.100000, 5.003735, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.038583, 3.899605, -0.138978, 3.839376, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.058072, 3.951576, -0.106496, 3.429871, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.032087, 3.951576, -0.080511, 4.055783, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.094885, 3.951576, -0.143309, 4.966176, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.144690, 3.951576, -0.193115, 3.606721, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.086223, 3.994885, -0.091338, 3.320281, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.062403, 4.044690, -0.017713, 5.311205, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.027756, 4.044690, 0.016935, 6.930372, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.006101, 4.044690, 0.038589, 7.733260, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.075396, 3.962403, -0.112993, 7.130211, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.051576, 3.906101, -0.145475, 4.129067, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.088388, 3.906101, -0.182287, 3.464021, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.092719, 3.906101, -0.186618, 2.529580, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.088388, 3.951576, -0.136813, 2.669914, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.073230, 3.992719, -0.080511, 3.651730, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.014763, 3.992719, -0.022043, 4.765564, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.960626, 3.992719, 0.032093, 5.963466, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.980115, 3.914763, -0.065353, 6.272116, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.003936, 3.860626, -0.143309, 4.295515, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.075396, 3.860626, -0.214769, 2.661276, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.101381, 3.860626, -0.240755, 0.960721, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.103547, 3.903936, -0.199611, 0.709096, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.051576, 3.903936, -0.147640, 1.505135, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.003936, 4.001381, -0.002554, 2.252553, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.984446, 4.001381, 0.016935, 6.216872, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.012597, 3.951576, -0.061022, 6.018916, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.027756, 3.884446, -0.143309, 4.420907, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.075396, 3.884446, -0.190949, 2.571645, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.094885, 3.912597, -0.182287, 1.299008, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.125201, 3.975396, -0.149806, 1.539139, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.073230, 3.975396, -0.097835, 2.189727, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.062403, 4.025201, -0.037202, 3.189345, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.971454, 4.025201, 0.053748, 4.174022, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.962792, 4.025201, 0.062409, 5.534541, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.999605, 4.025201, 0.025597, 5.715770, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.975785, 3.871454, -0.104331, 5.325632, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.964957, 3.871454, -0.093504, 1.991114, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.975785, 3.871454, -0.104331, 2.066608, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.990943, 3.875785, -0.115158, 1.819281, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.027756, 3.875785, -0.151971, 1.665837, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.058072, 3.875785, -0.182287, 0.845131, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.073230, 3.927756, -0.145475, 0.584160, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 4.023425, 3.958072, -0.065353, 1.318051, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.975785, 3.958072, -0.017713, 3.074498, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.932475, 3.973230, 0.040755, 3.992698, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.902159, 3.973230, 0.071071, 5.057349, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.863181, 3.875785, 0.012604, 5.550081, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.819871, 3.802159, -0.017713, 4.274151, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.780893, 3.802159, 0.021266, 3.116268, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.824202, 3.802159, -0.022043, 3.408712, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.889166, 3.719871, -0.169295, 2.507096, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 4.138194, 3.724202, -0.413992, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 4.190165, 3.724202, -0.465963, 0.000000, 37.273084
VELOCITY (st, cv, dv, e, t, b): 2, 4.220482, 3.724202, -0.496279, 0.000000, 39.299063
VELOCITY (st, cv, dv, e, t, b): 2, 4.231309, 4.038194, -0.193115, 0.000000, 39.828633
VELOCITY (st, cv, dv, e, t, b): 2, 4.172841, 4.120482, -0.052360, 0.000000, 26.552657
VELOCITY (st, cv, dv, e, t, b): 2, 4.079727, 4.120482, 0.040755, 0.000000, 20.153679
VELOCITY (st, cv, dv, e, t, b): 1, 3.845857, 4.120482, 0.274625, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.646635, 3.979727, 0.333092, 5.587141, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.620649, 3.979727, 0.359078, 6.963243, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.555685, 3.979727, 0.424041, 7.376092, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.419261, 3.546635, 0.127373, 6.906018, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.525369, 3.455685, -0.069684, 1.067811, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.644469, 3.455685, -0.188784, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 3.930310, 3.455685, -0.474625, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 4.203158, 3.425369, -0.777789, 0.000000, 34.270716
VELOCITY (st, cv, dv, e, t, b): 2, 4.268122, 3.830310, -0.437812, 0.000000, 46.540651
VELOCITY (st, cv, dv, e, t, b): 2, 4.144690, 3.830310, -0.314381, 0.000000, 31.210338
VELOCITY (st, cv, dv, e, t, b): 2, 4.055907, 3.830310, -0.225597, 0.000000, 25.979791
VELOCITY (st, cv, dv, e, t, b): 2, 3.958461, 4.044690, 0.086230, 0.000000, 20.216662
VELOCITY (st, cv, dv, e, t, b): 2, 3.852353, 4.044690, 0.192337, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 3.791720, 3.955907, 0.164186, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.726757, 3.955907, 0.229150, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.611987, 3.752353, 0.140366, 2.746474, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.486391, 3.752353, 0.265963, 0.933523, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.354298, 3.752353, 0.398056, 3.504358, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.371621, 3.626757, 0.255135, 7.598043, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.518872, 3.386391, -0.132482, 3.443491, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 3.802548, 3.386391, -0.416157, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 3.904324, 3.271621, -0.632703, 0.000000, 35.225628
VELOCITY (st, cv, dv, e, t, b): 2, 3.988777, 3.702548, -0.286230, 0.000000, 52.966357
VELOCITY (st, cv, dv, e, t, b): 2, 3.869677, 3.702548, -0.167129, 0.000000, 41.807816
VELOCITY (st, cv, dv, e, t, b): 2, 3.880504, 3.702548, -0.177957, 0.000000, 37.254197
VELOCITY (st, cv, dv, e, t, b): 2, 3.809044, 3.702548, -0.106496, 0.000000, 38.547092
VELOCITY (st, cv, dv, e, t, b): 2, 3.800382, 3.769677, -0.030705, 0.000000, 35.737201
VELOCITY (st, cv, dv, e, t, b): 2, 3.711598, 3.709044, -0.002554, 0.000000, 33.175292
VELOCITY (st, cv, dv, e, t, b): 2, 3.633642, 3.709044, 0.075402, 0.000000, 31.907880
VELOCITY (st, cv, dv, e, t, b): 2, 3.560016, 3.700382, 0.140366, 0.000000, 28.672638
VELOCITY (st, cv, dv, e, t, b): 2, 3.490722, 3.700382, 0.209661, 0.000000, 26.104043
VELOCITY (st, cv, dv, e, t, b): 2, 3.259017, 3.700382, 0.441365, 0.000000, 21.332492
VELOCITY (st, cv, dv, e, t, b): 1, 3.040306, 3.460016, 0.419710, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.044637, 3.159017, 0.114381, 12.202983, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.150744, 3.159017, 0.008273, 5.124038, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 3.614153, 2.944637, -0.669516, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 3.715929, 2.944637, -0.771293, 0.000000, 43.409699
VELOCITY (st, cv, dv, e, t, b): 2, 3.761404, 3.050744, -0.710660, 0.000000, 48.495187
VELOCITY (st, cv, dv, e, t, b): 2, 3.707268, 3.514153, -0.193115, 0.000000, 53.429384
VELOCITY (st, cv, dv, e, t, b): 2, 3.642304, 3.661404, 0.019100, 0.000000, 36.251011
VELOCITY (st, cv, dv, e, t, b): 2, 3.549189, 3.661404, 0.112215, 0.000000, 27.879775
VELOCITY (st, cv, dv, e, t, b): 2, 3.440916, 3.542304, 0.101388, 0.000000, 23.099611
VELOCITY (st, cv, dv, e, t, b): 2, 3.375952, 3.542304, 0.166352, 0.000000, 24.264836
VELOCITY (st, cv, dv, e, t, b): 2, 3.209212, 3.340916, 0.131704, 0.000000, 22.606586
VELOCITY (st, cv, dv, e, t, b): 2, 3.163737, 3.275952, 0.112215, 0.000000, 23.919185
